8.52900 .236917 1.48000 3.16000 2.48499 .138889 .861111 .599333E-01 .722778E-02 .130966E-02 1.00499 36 5 31 4 1
6.05200 .208690 1.30000 2.60000 2.27872 .000000 1.00000 .701277E-01 .120014E-01 .131469E-02 .978721 29 0 29 7 1
5.67200 .126044 1.20000 2.40000 2.19410 .000000 1.00000 .581351E-01 .104824E-01 .100582E-02 .994100 45 0 45 29 1
7.66100 .264172 .900000 1.50000 1.75224 .137931 .862069 .497660E-01 .672801E-02 .179507E-02 .852242 29 4 25 0 1
7.40400 .185100 2.06667 5.46667 3.17877 .500000E-01 .950000 .102444 .141911E-01 .125151E-02 1.11211 40 2 38 15 1
9.37600 .223238 1.40000 3.06667 2.46997 .476190E-01 .952381 .688169E-01 .751870E-02 .106018E-02 1.06997 42 2 40 7 1
10.4810 .249548 1.16667 2.43333 2.21985 .952381E-01 .904762 .588451E-01 .575139E-02 .884436E-03 1.05318 42 4 38 2 1
7.19700 .175537 .933333 1.33333 1.62483 .000000 1.00000 .469420E-01 .668550E-02 .956304E-03 .691492 41 0 41 4 1
7.22800 .249241 1.95000 4.95000 3.04904 .172414 .827586 .700000E-01 .100304E-01 .172233E-02 1.09904 29 5 24 2 1
8.81300 .209833 1.73333 4.53333 2.99095 .476190E-01 .952381 .761831E-01 .885524E-02 .100731E-02 1.25762 42 2 40 8 1
9.72700 .237244 1.06667 2.20000 2.11493 .487805E-01 .951219 .478406E-01 .504129E-02 .942718E-03 1.04826 41 2 39 2 1
8.70800 .217700 .566667 .766667 1.24558 .250000E-01 .975000 .351343E-01 .413817E-02 .802991E-03 .678911 40 1 39 2 1
10.3120 .214833 1.82857 4.91429 3.10011 .125000 .875000 .757195E-01 .749908E-02 .777416E-03 1.27154 48 6 42 5 1
8.74900 .213390 2.10000 5.56667 3.19387 .170732 .829268 .939130E-01 .110025E-01 .994487E-03 1.09387 41 7 34 4 1
10.5590 .257537 1.50000 3.03333 2.40019 .292683 .707317 .627246E-01 .608891E-02 .936261E-03 .900192 41 12 29 2 1
7.57800 .180429 .900000 1.56667 1.78474 .238095E-01 .976190 .431127E-01 .582795E-02 .124468E-02 .884737 42 1 41 3 1
7.67900 .255967 2.05000 4.65000 2.73633 .266667 .733333 .835306E-01 .112529E-01 .167339E-02 .686333 30 8 22 4 1
9.18800 .229700 1.80000 4.60000 2.98613 .250000 .750000 .758508E-01 .846709E-02 .111148E-02 1.18613 40 10 30 5 1
7.84500 .224143 2.16667 5.75000 3.21617 .200000 .800000 .100966 .132486E-01 .139137E-02 1.04950 35 7 28 6 1
7.85100 .230912 2.36000 6.92000 3.54603 .235294 .764706 .103091 .135288E-01 .263196E-02 1.18603 34 8 26 6 1
8.41900 .271581 2.91667 10.1667 4.23268 .354839 .645161 .127780 .156835E-01 .216883E-02 1.31601 31 11 20 5 1
6.39400 .188059 1.50000 4.08333 2.88313 .882353E-01 .911765 .661455E-01 .106584E-01 .244089E-02 1.38313 34 3 31 14 1
8.93100 .262676 1.58333 3.58333 2.64314 .176471 .823529 .658750E-01 .759951E-02 .125438E-02 1.05981 34 6 28 1 1
6.46200 .215400 1.70000 3.40000 2.43270 .666667E-01 .933333 .859592E-01 .137610E-01 .232378E-02 .732695 30 2 28 8 1
10.0520 .245171 2.06667 5.66667 3.26820 .170732 .829268 .866956E-01 .884033E-02 .906213E-03 1.20153 41 7 34 3 1
7.22200 .176146 1.43333 2.90000 2.36859 .487805E-01 .951219 .626269E-01 .888847E-02 .149439E-02 .935261 41 2 39 9 1
9.66100 .210022 1.34286 3.00000 2.45278 .652174E-01 .934783 .677200E-01 .716539E-02 .909885E-03 1.10992 46 3 43 5 1
5.26800 .154941 1.58333 3.16667 2.41304 .000000 1.00000 .912000E-01 .178367E-01 .136694E-02 .829702 34 0 34 17 1
9.75700 .278771 2.16667 6.16667 3.40612 .342857 .657143 .943448E-01 .995385E-02 .190544E-02 1.23945 35 12 23 3 1
9.03100 .250861 2.28000 5.88000 3.12261 .277778 .722222 .888167E-01 .101156E-01 .117010E-02 .842615 36 10 26 1 1
6.92300 .164833 .900000 1.10000 1.44772 .238095E-01 .976190 .441549E-01 .653357E-02 .114237E-02 .547723 42 1 41 8 1
6.60400 .227724 .400000 .800000 1.22078 .000000 1.00000 .395217E-01 .619825E-02 .132138E-02 .820783 29 0 29 4 1
6.22400 .183059 1.12500 1.54167 1.66170 .000000 1.00000 .612143E-01 .101332E-01 .116388E-02 .536697 34 0 34 4 1
6.34700 .226679 1.30000 2.60000 2.27872 .357143E-01 .964286 .618636E-01 .101079E-01 .238629E-02 .978721 28 1 27 5 1
9.94200 .236714 1.13333 1.93333 1.95264 .952381E-01 .904762 .525775E-01 .541741E-02 .921872E-03 .819307 42 4 38 1 1
9.53500 .232561 .966667 1.63333 1.81695 .243902E-01 .975610 .492174E-01 .529081E-02 .947602E-03 .850287 41 1 40 1 1
9.59300 .274086 1.54167 3.29167 2.51876 .285714 .714286 .595345E-01 .638856E-02 .116871E-02 .977093 35 10 25 1 1
6.64100 .221367 1.30000 2.20000 2.03270 .666667E-01 .933333 .598367E-01 .932090E-02 .207307E-02 .732695 30 2 28 3 1
10.2290 .217638 .657143 .942857 1.38244 .212766E-01 .978723 .369000E-01 .368581E-02 .861775E-03 .725293 47 1 46 3 1
9.51400 .232049 1.56667 3.16667 2.42503 .146341 .853659 .639565E-01 .689041E-02 .102631E-02 .858360 41 6 35 5 1
6.96700 .232233 1.90000 4.50000 2.86791 .200000 .800000 .783265E-01 .116302E-01 .196044E-02 .967906 30 6 24 3 1
7.81300 .223229 1.83333 4.41667 2.88283 .114286 .885714 .705000E-01 .928881E-02 .141544E-02 1.04950 35 4 31 1 1
6.97500 .205147 1.20833 2.45833 2.22895 .294118E-01 .970588 .646429E-01 .954864E-02 .184448E-02 1.02062 34 1 33 4 1
11.9720 .217673 .904762 1.19048 1.52198 .181818E-01 .981818 .499263E-01 .424748E-02 .567372E-03 .617213 55 1 54 2 1
9.26300 .272441 1.79167 3.87500 2.62464 .264706 .735294 .707500E-01 .786937E-02 .118167E-02 .832971 34 9 25 1 1
8.65200 .216300 1.39286 2.60714 2.22460 .175000 .825000 .601194E-01 .712678E-02 .129864E-02 .831745 40 7 33 4 1
11.6150 .241979 1.08571 1.94286 1.97259 .833333E-01 .916667 .511464E-01 .449717E-02 .711983E-03 .886879 48 4 44 3 1
10.2030 .208224 1.08333 1.75000 1.85331 .204082E-01 .979592 .590476E-01 .590785E-02 .808363E-03 .769972 49 1 48 1 1
8.10800 .225222 1.16000 2.20000 2.10340 .555556E-01 .944444 .546333E-01 .693072E-02 .145443E-02 .943398 36 2 34 2 1
10.4900 .249762 1.53333 3.60000 2.66997 .142857 .857143 .613239E-01 .598853E-02 .853804E-03 1.13664 42 6 36 2 1
8.92100 .217585 1.33333 2.40000 2.13563 .731707E-01 .926829 .615294E-01 .706957E-02 .112413E-02 .802295 41 3 38 2 1
9.91600 .241854 1.16667 2.36667 2.18658 .731707E-01 .926829 .507101E-01 .524182E-02 .901734E-03 1.01992 41 3 38 0 1
7.16600 .247103 1.60000 3.50000 2.59472 .137931 .862069 .675957E-01 .976973E-02 .180075E-02 .994723 29 4 25 1 1
7.41300 .255621 1.80000 3.90000 2.63351 .172414 .827586 .839787E-01 .117332E-01 .179469E-02 .833509 29 5 24 1 1
8.92300 .217634 1.73333 3.73333 2.60168 .487805E-01 .951219 .900000E-01 .103385E-01 .964897E-03 .868345 41 2 39 5 1
9.46100 .225262 .933333 1.53333 1.76102 .476190E-01 .952381 .530563E-01 .574468E-02 .105172E-02 .827682 42 2 40 3 1
9.83200 .200653 1.05556 1.50000 1.68550 .204082E-01 .979592 .516310E-01 .536072E-02 .894246E-03 .629941 49 1 48 3 1
8.91300 .254657 1.84000 4.64000 2.98310 .228571 .771429 .826724E-01 .954830E-02 .129493E-02 1.14310 35 8 27 4 1
8.02500 .222917 1.48000 2.84000 2.30260 .111111 .888889 .714333E-01 .915567E-02 .149604E-02 .822598 36 4 32 6 1
7.49200 .187300 2.13333 5.86667 3.29992 .750000E-01 .925000 .104030 .142416E-01 .131950E-02 1.16658 40 3 37 17 1
8.07900 .230829 1.66667 3.58333 2.58350 .142857 .857143 .715172E-01 .911260E-02 .145274E-02 .916831 35 5 30 5 1
6.29200 .209733 1.80000 4.40000 2.90501 .100000 .900000 .788571E-01 .129651E-01 .238833E-02 1.10501 30 3 27 9 1
9.15500 .261571 1.62500 3.20833 2.39467 .228571 .771429 .668276E-01 .751426E-02 .123554E-02 .769670 35 8 27 4 1
9.26500 .220595 .966667 1.63333 1.81695 .238095E-01 .976190 .519859E-01 .574785E-02 .112620E-02 .850287 42 1 41 5 1
8.85100 .252886 1.62500 3.70833 2.68052 .200000 .800000 .701724E-01 .816137E-02 .125587E-02 1.05552 35 7 28 1 1
7.76700 .228441 2.04167 5.45833 3.20185 .176471 .823529 .861786E-01 .114317E-01 .150192E-02 1.16018 34 6 28 2 1
9.36000 .267429 1.54167 3.29167 2.51876 .228571 .771429 .598276E-01 .657983E-02 .116497E-02 .977093 35 8 27 0 1
7.96300 .221194 1.00000 1.64000 1.81650 .277778E-01 .972222 .553167E-01 .714519E-02 .147226E-02 .816497 36 1 35 4 1
9.73100 .231690 1.66667 3.60000 2.58893 .214286 .785714 .744225E-01 .783452E-02 .100529E-02 .922266 42 9 33 4 1
10.0530 .295676 2.16000 5.28000 2.96000 .352941 .647059 .721250E-01 .739189E-02 .156594E-02 .800000 34 12 22 0 1
4.09700 .178130 .625000 .875000 1.34380 .000000 1.00000 .333823E-01 .851836E-02 .264448E-02 .718795 23 0 23 2 1
5.30800 .147444 .520000 .520000 1.02990 .000000 1.00000 .311667E-01 .603940E-02 .131787E-02 .509902 36 0 36 7 1
4.46600 .178640 .625000 .750000 1.24414 .000000 1.00000 .363500E-01 .847841E-02 .236169E-02 .619139 25 0 25 2 1
7.27900 .173310 .666667 .733333 1.21334 .000000 1.00000 .430282E-01 .605545E-02 .934899E-03 .546672 42 0 42 6 1
4.82900 .160967 1.20000 1.90000 1.89585 .000000 1.00000 .588980E-01 .126173E-01 .163542E-02 .695852 30 0 30 5 1
5.37600 .215040 .750000 1.00000 1.43313 .400000E-01 .960000 .441250E-01 .854977E-02 .212554E-02 .683130 25 1 24 3 1
5.06200 .202480 .750000 1.12500 1.52460 .000000 1.00000 .463000E-01 .952769E-02 .207086E-02 .774597 25 0 25 3 1
5.21200 .173733 1.35000 2.05000 1.83936 .000000 1.00000 .705510E-01 .140030E-01 .165222E-02 .489360 30 0 30 7 1
6.01100 .200367 .800000 1.00000 1.41559 .000000 1.00000 .462449E-01 .795867E-02 .145611E-02 .615587 30 0 30 3 1
6.39100 .177528 .800000 .960000 1.37735 .000000 1.00000 .415333E-01 .668440E-02 .103880E-02 .577350 36 0 36 1 1
5.91000 .236400 .687500 .937500 1.39165 .400000E-01 .960000 .417250E-01 .735424E-02 .181676E-02 .704154 25 1 24 2 1
6.12100 .204033 .950000 1.35000 1.63633 .000000 1.00000 .593674E-01 .100334E-01 .141690E-02 .686333 30 0 30 3 1
5.10400 .204160 1.25000 2.37500 2.18095 .400000E-01 .960000 .533500E-01 .108881E-01 .316557E-02 .930949 25 1 24 4 1
10.5490 .210980 1.25000 2.30556 2.12423 .400000E-01 .960000 .542470E-01 .524733E-02 .711032E-03 .874234 50 2 48 3 1
7.52300 .214943 .958333 1.29167 1.58243 .000000 1.00000 .541724E-01 .741270E-02 .991929E-03 .624094 35 0 35 1 1
7.13400 .237800 .800000 1.00000 1.41559 .133333 .866667 .400204E-01 .580325E-02 .130179E-02 .615587 30 4 26 1 1
6.80400 .272160 1.31250 2.93750 2.45085 .200000 .800000 .566750E-01 .867673E-02 .230131E-02 1.13835 25 5 20 0 1
7.25600 .241867 .700000 1.10000 1.50131 .333333E-01 .966667 .386939E-01 .551656E-02 .173823E-02 .801315 30 1 29 0 1
8.01500 .229000 .750000 .916667 1.35792 .571429E-01 .942857 .367241E-01 .471669E-02 .979323E-03 .607919 35 2 33 1 1
7.37700 .210771 1.37500 2.45833 2.14467 .857143E-01 .914286 .551552E-01 .769654E-02 .164679E-02 .769670 35 3 32 4 1
5.24200 .209680 2.62500 9.25000 4.21140 .160000 .840000 .103850 .206366E-01 .447935E-02 1.58640 25 4 21 7 1
6.54500 .181806 1.00000 1.40000 1.64550 .000000 1.00000 .544167E-01 .855178E-02 .111990E-02 .645497 36 0 36 8 1
6.24400 .178400 .916667 1.08333 1.42028 .000000 1.00000 .443448E-01 .731087E-02 .125111E-02 .503610 35 0 35 2 1
4.75900 .190360 .937500 1.18750 1.51123 .000000 1.00000 .482250E-01 .105557E-01 .224553E-02 .573730 25 0 25 4 1
5.88200 .202828 .800000 1.00000 1.41559 .000000 1.00000 .432766E-01 .762023E-02 .155669E-02 .615587 29 0 29 4 1
5.22500 .209000 .812500 1.31250 1.64667 .000000 1.00000 .440250E-01 .877691E-02 .196086E-02 .834166 25 0 25 3 1
5.18500 .207400 .687500 .937500 1.39165 .000000 1.00000 .416000E-01 .835744E-02 .205989E-02 .704154 25 0 25 3 1
7.12300 .197861 .800000 .880000 1.30000 .000000 1.00000 .438333E-01 .632959E-02 .975010E-03 .500000 36 0 36 3 1
5.18900 .207560 .812500 1.18750 1.56250 .000000 1.00000 .486250E-01 .976123E-02 .205840E-02 .750000 25 0 25 3 1
4.70400 .138353 .375000 .375000 .869535 .000000 1.00000 .212364E-01 .465134E-02 .110306E-02 .494535 34 0 34 7 1
5.89900 .196633 .800000 .900000 1.32315 .000000 1.00000 .430408E-01 .754788E-02 .135915E-02 .523148 30 0 30 1 1
6.78000 .188333 .840000 .840000 1.21417 .000000 1.00000 .430500E-01 .653097E-02 .103293E-02 .374166 36 0 36 1 1
4.80100 .137171 1.64000 3.24000 2.39719 .000000 1.00000 .104526 .224121E-01 .256189E-02 .757188 35 0 35 23 1
6.21600 .177600 1.00000 1.33333 1.58977 .000000 1.00000 .595345E-01 .985932E-02 .119336E-02 .589768 35 0 35 5 1
6.61700 .183806 .640000 .640000 1.12990 .000000 1.00000 .361167E-01 .561411E-02 .119862E-02 .489898 36 0 36 4 1
6.77700 .193629 1.08333 1.41667 1.58694 .285714E-01 .971429 .506035E-01 .768656E-02 .120751E-02 .503610 35 1 34 4 1
4.79300 .191720 1.00000 1.37500 1.63246 .400000E-01 .960000 .466250E-01 .101330E-01 .251870E-02 .632456 25 1 24 1 1
5.41700 .180567 .900000 1.10000 1.45251 .000000 1.00000 .495510E-01 .946274E-02 .154493E-02 .552506 30 0 30 3 1
5.84300 .194767 1.30000 2.00000 1.87124 .333333E-01 .966667 .566326E-01 .100266E-01 .157064E-02 .571241 30 1 29 3 1
7.07900 .196639 .760000 .760000 1.19589 .000000 1.00000 .435333E-01 .632535E-02 .106323E-02 .435890 36 0 36 4 1
7.93100 .226600 .500000 .500000 1.01075 .000000 1.00000 .384138E-01 .498595E-02 .921423E-03 .510754 35 0 35 0 1
8.75000 .208333 .733333 .866667 1.31663 .000000 1.00000 .455634E-01 .533425E-02 .724701E-03 .583292 42 0 42 1 1
6.89800 .197086 1.08333 1.58333 1.73720 .000000 1.00000 .602586E-01 .899260E-02 .103771E-02 .653863 35 0 35 5 1
8.60800 .239111 .680000 .920000 1.37041 .555556E-01 .944444 .365167E-01 .436338E-02 .867577E-03 .690410 36 2 34 2 1
10.9030 .259595 1.40000 2.93333 2.40344 .214286 .785714 .648873E-01 .609648E-02 .868439E-03 1.00344 42 9 33 1 1
9.19800 .255500 2.00000 5.04000 3.04083 .277778 .722222 .764833E-01 .855279E-02 .112687E-02 1.04083 36 10 26 2 1
7.04200 .195611 .960000 1.12000 1.41461 .277778E-01 .972222 .413333E-01 .603725E-02 .121292E-02 .454606 36 1 35 4 1
7.01200 .194778 .720000 .800000 1.26160 .000000 1.00000 .427833E-01 .627577E-02 .106806E-02 .541603 36 0 36 3 1
7.47000 .213429 .680000 .840000 1.30716 .000000 1.00000 .330862E-01 .455948E-02 .102519E-02 .627163 35 0 35 1 1
8.55200 .203619 .833333 .900000 1.29447 .000000 1.00000 .492958E-01 .590483E-02 .723748E-03 .461133 42 0 42 2 1
6.11800 .244720 .125000 .250000 .625000 .000000 1.00000 .256500E-01 .436724E-02 .167174E-02 .500000 25 0 25 1 1
8.55800 .237722 .240000 .480000 .903325 .000000 1.00000 .293667E-01 .352953E-02 .837265E-03 .663325 36 0 36 3 1
9.87100 .235024 1.00000 1.80000 1.90972 .714286E-01 .928571 .467183E-01 .484832E-02 .923191E-03 .909718 42 3 39 2 1
7.05700 .201629 .833333 1.25000 1.59472 .000000 1.00000 .465000E-01 .678300E-02 .105725E-02 .761387 35 0 35 5 1
8.61000 .215250 .892857 1.03571 1.39020 .250000E-01 .975000 .470746E-01 .560763E-02 .811247E-03 .497347 40 1 39 1 1
8.62900 .215725 .821429 1.03571 1.43326 .250000E-01 .975000 .459254E-01 .545868E-02 .800109E-03 .611832 40 1 39 3 1
9.96400 .237238 .600000 .800000 1.27466 .476190E-01 .952381 .356620E-01 .366638E-02 .663306E-03 .674665 42 2 40 1 1
8.61900 .246257 .708333 1.12500 1.51478 .571429E-01 .942857 .348966E-01 .416788E-02 .124123E-02 .806450 35 2 33 0 1
8.53200 .208098 1.20000 2.20000 2.08668 .243902E-01 .975610 .572319E-01 .687561E-02 .121177E-02 .886683 41 1 40 2 1
6.54200 .198242 2.64000 10.6400 4.59533 .121212 .878788 .141577 .223175E-01 .291896E-02 1.95533 33 4 29 16 1
10.4730 .299229 3.00000 12.2500 4.84155 .257143 .742857 .143017 .140574E-01 .208387E-02 1.84155 35 9 26 2 1
17.5700 .439250 3.80000 18.4667 5.84096 .375000 .625000 .199803 .116634E-01 .106377E-02 2.04096 40 15 25 3 1
14.5110 .414600 3.45833 14.7917 5.17726 .400000 .600000 .192621 .136645E-01 .151391E-02 1.71893 35 14 21 0 1
12.8730 .357583 2.72000 10.8000 4.60237 .166667 .833333 .216117 .172680E-01 .125758E-02 1.88237 36 6 30 0 1
11.9960 .342743 2.62500 11.2083 4.74760 .171429 .828571 .212517 .182367E-01 .139673E-02 2.12260 35 6 29 2 1
11.3140 .377133 2.85000 11.0500 4.60544 .300000 .700000 .142816 .130582E-01 .235817E-02 1.75544 30 9 21 1 1
12.8170 .305167 2.46667 10.5333 4.61196 .142857 .857143 .147408 .117815E-01 .150624E-02 2.14530 42 6 36 2 1
10.7120 .428480 4.25000 19.5000 5.48828 .440000 .560000 .199450 .193951E-01 .295217E-02 1.23828 25 11 14 0 1
13.8440 .384556 3.44000 16.0800 5.54317 .250000 .750000 .222300 .165163E-01 .128546E-02 2.10317 36 9 27 1 1
11.1340 .371133 1.55000 5.35000 3.31143 .166667 .833333 .198327 .184269E-01 .187666E-02 1.76143 30 5 25 0 1
12.8430 .356750 2.84000 9.96000 4.24475 .444444 .555556 .180017 .144172E-01 .169764E-02 1.40475 36 16 20 2 1
10.7530 .307229 1.79167 4.87500 3.10974 .228571 .771429 .130431 .124865E-01 .161336E-02 1.31807 35 8 27 1 1
11.7640 .286927 2.60000 9.80000 4.37337 .146341 .853659 .142797 .124419E-01 .131022E-02 1.77337 41 6 35 1 1
9.16100 .305367 1.60000 4.30000 2.95336 .566667 .433333 .708571E-01 .800136E-02 .144748E-02 1.35336 30 17 13 3 1
10.6890 .254500 1.33333 2.40000 2.13563 .166667 .833333 .550986E-01 .528042E-02 .914090E-03 .802296 42 7 35 0 1
8.38200 .232833 1.36000 2.64000 2.26738 .111111 .888889 .543333E-01 .666735E-02 .127152E-02 .907377 36 4 32 3 1
9.45900 .270257 2.40000 7.60000 3.78444 .228571 .771429 .110456 .120208E-01 .252048E-02 1.38444 35 8 27 1 1
6.54300 .261720 1.93750 4.18750 2.61757 .240000 .760000 .706500E-01 .112477E-01 .246250E-02 .680073 25 6 19 1 1
9.43200 .262000 .800000 1.44000 1.71287 .111111 .888889 .418333E-01 .456198E-02 .117304E-02 .912871 36 4 32 0 1
11.1370 .265167 1.13333 2.13333 2.07044 .142857 .857143 .139451 .128268E-01 .131785E-02 .937103 42 6 36 7 1
8.34800 .238514 1.76000 4.08000 2.77160 .171429 .828571 .966034E-01 .119124E-01 .243496E-02 1.01160 35 6 29 6 1
9.35500 .259861 1.16000 2.36000 2.18794 .166667 .833333 .639167E-01 .702756E-02 .179923E-02 1.02794 36 6 30 2 1
11.6120 .276476 2.66667 8.60000 3.90773 .380952 .619048 .111324 .982080E-02 .181545E-02 1.24106 42 16 26 4 1
7.41000 .217941 1.32000 2.52000 2.22000 .882353E-01 .911765 .554286E-01 .770691E-02 .165751E-02 .900000 34 3 31 4 1
9.95800 .284514 3.00000 11.1667 4.50362 .342857 .657143 .150586 .155669E-01 .224179E-02 1.50362 35 12 23 3 1
16.2640 .396683 4.06667 19.2667 5.74684 .463415 .536585 .217779 .137250E-01 .109430E-02 1.68018 41 19 22 2 1
9.56800 .289939 3.00000 10.9167 4.41421 .393939 .606061 .138926 .149736E-01 .252188E-02 1.41421 33 13 20 3 1
15.3120 .437486 3.41667 14.5833 5.15915 .342857 .657143 .268397 .180441E-01 .123197E-02 1.74248 35 12 23 2 1
6.12400 .204133 1.10000 2.40000 2.21921 .100000 .900000 .496327E-01 .838408E-02 .150219E-02 1.11921 30 3 27 8 1
6.97500 .232500 1.30000 3.50000 2.68031 .666667E-01 .933333 .697347E-01 .103426E-01 .186273E-02 1.38031 30 2 28 5 1
6.75300 .270120 1.87500 4.62500 2.96281 .440000 .560000 .753750E-01 .116268E-01 .267742E-02 1.08781 25 11 14 6 1
6.80000 .226667 1.50000 3.40000 2.60024 .133333 .866667 .774286E-01 .117792E-01 .223760E-02 1.10024 30 4 26 8 1
7.64100 .254700 2.10000 5.00000 2.88807 .300000 .700000 .878776E-01 .118974E-01 .166616E-02 .788069 30 9 21 3 1
8.63700 .239917 .640000 1.36000 1.63499 .555556E-01 .944444 .401167E-01 .477745E-02 .117312E-02 .994987 36 2 34 2 1
10.2300 .284167 1.36000 2.56000 2.22023 .250000 .750000 .448667E-01 .451110E-02 .103126E-02 .860232 36 9 27 0 1
6.93200 .231067 .700000 1.10000 1.50131 .666667E-01 .933333 .399592E-01 .596323E-02 .129925E-02 .801315 30 2 28 4 1
6.54100 .261640 1.56250 3.56250 2.65604 .200000 .800000 .503250E-01 .801435E-02 .231897E-02 1.09354 25 5 20 2 1
7.21000 .212059 .833333 1.50000 1.75016 .294118E-01 .970588 .479636E-01 .685397E-02 .110612E-02 .916831 34 1 33 8 1
8.63200 .287733 1.30000 2.60000 2.27872 .400000 .600000 .484898E-01 .581115E-02 .146195E-02 .978721 30 12 18 0 1
8.40300 .336120 2.37500 6.62500 3.39970 .680000 .320000 .967250E-01 .119904E-01 .286418E-02 1.02470 25 17 8 1 1
5.59000 .223600 .812500 1.18750 1.56250 .400000E-01 .960000 .413500E-01 .770535E-02 .201432E-02 .750000 25 1 24 1 1
6.58600 .227103 1.85000 4.15000 2.72509 .206897 .793103 .743404E-01 .116908E-01 .205862E-02 .875094 29 6 23 4 1
3.33200 .144870 1.25000 2.50000 2.25000 .000000 1.00000 .665714E-01 .208876E-01 .324418E-02 1.00000 23 0 23 13 1
3.92300 .140107 .350000 .350000 .839360 .000000 1.00000 .253778E-01 .670856E-02 .148241E-02 .489360 28 0 28 5 1
5.74600 .229840 .750000 1.12500 1.52460 .400000E-01 .960000 .402750E-01 .730128E-02 .278864E-02 .774597 25 1 24 1 1
9.20600 .219191 .900000 1.16667 1.50743 .952381E-01 .904762 .408028E-01 .454030E-02 .737130E-03 .607425 42 4 38 2 1
5.19200 .173067 1.55000 3.15000 2.43704 .666667E-01 .933333 .787347E-01 .156875E-01 .165146E-02 .887041 30 2 28 13 1
6.24500 .215345 1.45000 2.55000 2.13633 .689655E-01 .931035 .606809E-01 .100637E-01 .148447E-02 .686333 29 2 27 2 1
7.65600 .255200 1.55000 2.95000 2.30915 .200000 .800000 .594286E-01 .803002E-02 .170966E-02 .759155 30 6 24 2 1
7.20700 .248517 2.00000 5.16667 3.10335 .206897 .793103 .924130E-01 .132806E-01 .171437E-02 1.10335 29 6 23 4 1
7.02300 .200657 1.83333 4.08333 2.70145 .142857 .857143 .827931E-01 .121356E-01 .187982E-02 .868115 35 5 30 13 1
6.74400 .269760 2.31250 5.68750 2.91458 .280000 .720000 .880000E-01 .135923E-01 .245940E-02 .602080 25 7 18 2 1
7.45200 .248400 1.70000 4.20000 2.87429 .166667 .833333 .812245E-01 .112755E-01 .192397E-02 1.17429 30 5 25 5 1
8.36600 .232389 .480000 .640000 1.13320 .277778E-01 .972222 .359000E-01 .441378E-02 .868012E-03 .653197 36 1 35 1 1
7.11000 .173415 .933333 1.60000 1.80168 .243902E-01 .975610 .465507E-01 .671090E-02 .140993E-02 .868345 41 1 40 3 1
7.53500 .209306 1.72000 3.72000 2.61069 .111111 .888889 .659667E-01 .900484E-02 .155681E-02 .890693 36 4 32 5 1
7.24200 .206914 .840000 1.32000 1.64000 .285714E-01 .971429 .487069E-01 .692342E-02 .112186E-02 .800000 35 1 34 5 1
15.9900 .380714 1.56667 3.96667 2.81741 .238095E-01 .976190 .403901 .258757E-01 .669261E-02 1.25075 42 1 41 7 1
7.62400 .224235 .625000 .958333 1.39467 .000000 1.00000 .432857E-01 .584961E-02 .101290E-02 .769670 34 0 34 3 1
9.30400 .193833 .722222 1.44444 1.69649 .000000 1.00000 .462963E-01 .508183E-02 .606713E-03 .974272 48 0 48 16 1
